1,1,492.67,31.42,118.00,93.58,0.51,-1,-1,-1
1,2,613.67,87.75,56.67,48.17,0.49,-1,-1,-1
2,1,493.67,30.54,118.00,94.29,0.51,-1,-1,-1
2,2,612.00,88.42,58.67,50.17,0.48,-1,-1,-1
3,1,494.67,31.54,117.33,94.46,0.51,-1,-1,-1
3,2,606.67,98.08,60.67,51.50,0.50,-1,-1,-1
3,3,643.00,59.08,45.67,44.92,0.40,-1,-1,-1
4,1,494.67,31.08,116.67,95.67,0.51,-1,-1,-1
4,2,591.33,110.83,68.67,57.83,0.49,-1,-1,-1
4,3,641.67,60.67,47.00,45.50,0.39,-1,-1,-1
5,1,481.67,32.50,128.00,99.33,0.48,-1,-1,-1
5,2,562.00,129.75,80.67,67.58,0.50,-1,-1,-1
5,3,636.67,63.67,48.00,46.50,0.40,-1,-1,-1
6,1,465.00,32.92,128.67,107.33,0.49,-1,-1,-1
6,2,518.33,160.00,102.00,85.67,0.49,-1,-1,-1
6,3,634.67,68.50,51.33,48.17,0.43,-1,-1,-1
7,1,437.67,42.96,142.00,115.21,0.50,-1,-1,-1
7,2,437.33,215.00,140.00,117.67,0.49,-1,-1,-1
7,3,630.00,74.04,54.67,53.79,0.46,-1,-1,-1
8,1,385.33,49.75,175.33,131.25,0.48,-1,-1,-1
8,2,252.33,335.00,234.67,209.33,0.47,-1,-1,-1
8,3,619.67,84.50,60.67,58.00,0.46,-1,-1,-1
8,4,558.33,56.25,38.67,45.17,0.41,-1,-1,-1
9,1,311.67,60.75,217.33,161.25,0.48,-1,-1,-1
9,3,603.67,100.75,69.33,67.00,0.49,-1,-1,-1
9,5,527.00,65.33,57.33,47.17,0.47,-1,-1,-1
10,1,174.33,77.83,304.67,211.67,0.48,-1,-1,-1
10,3,579.67,123.67,83.33,83.00,0.50,-1,-1,-1
10,5,502.67,76.17,64.00,53.00,0.48,-1,-1,-1
10,6,614.67,85.67,46.67,40.17,0.44,-1,-1,-1
11,1,0.00,102.50,388.33,324.17,0.37,-1,-1,-1
11,3,537.67,153.83,106.67,107.00,0.51,-1,-1,-1
11,5,463.67,90.83,76.67,61.67,0.50,-1,-1,-1
11,7,540.00,68.04,56.67,46.46,0.45,-1,-1,-1
11,8,591.33,103.58,58.00,49.00,0.45,-1,-1,-1
12,3,461.33,211.33,149.33,154.33,0.48,-1,-1,-1
12,5,402.33,111.58,94.67,78.58,0.48,-1,-1,-1
12,9,557.67,126.83,72.67,61.67,0.48,-1,-1,-1
12,10,638.00,70.96,49.33,41.21,0.46,-1,-1,-1
12,11,507.67,84.33,65.33,50.67,0.44,-1,-1,-1
12,12,4.08,149.67,242.58,281.67,0.42,-1,-1,-1
13,3,461.33,211.33,149.33,154.33,0.48,-1,-1,-1
13,5,402.33,111.67,94.67,78.50,0.48,-1,-1,-1
13,9,557.67,126.92,72.67,61.58,0.48,-1,-1,-1
13,10,638.00,71.29,49.33,40.88,0.46,-1,-1,-1
13,11,506.33,84.08,66.67,50.83,0.44,-1,-1,-1
13,12,4.08,149.92,242.25,281.08,0.42,-1,-1,-1
14,9,403.67,225.17,136.67,114.83,0.51,-1,-1,-1
14,10,603.67,95.00,60.00,52.17,0.26,-1,-1,-1
14,11,378.00,141.25,106.67,76.42,0.48,-1,-1,-1
14,13,122.83,205.67,193.67,154.67,0.48,-1,-1,-1
14,14,501.33,75.33,62.00,58.33,0.41,-1,-1,-1
15,10,590.33,116.33,66.00,49.17,0.38,-1,-1,-1
15,14,523.67,66.50,52.67,42.33,0.48,-1,-1,-1
15,15,242.00,192.67,154.00,113.67,0.48,-1,-1,-1
15,16,182.67,359.33,238.33,217.33,0.44,-1,-1,-1
15,17,647.00,52.50,41.67,36.42,0.42,-1,-1,-1
16,10,582.00,121.50,67.33,61.33,0.45,-1,-1,-1
16,14,350.33,136.83,108.67,74.33,0.49,-1,-1,-1
16,18,477.33,83.17,65.33,50.00,0.49,-1,-1,-1
16,19,2.92,307.50,233.08,190.50,0.46,-1,-1,-1
17,10,581.67,121.58,67.33,61.25,0.45,-1,-1,-1
17,14,350.33,136.83,108.67,74.33,0.49,-1,-1,-1
17,18,477.33,83.17,65.33,50.00,0.49,-1,-1,-1
17,19,3.00,307.50,232.67,190.50,0.46,-1,-1,-1
18,10,593.33,137.92,90.00,71.08,0.48,-1,-1,-1
18,20,294.50,142.67,117.50,81.67,0.50,-1,-1,-1
18,21,1152.00,566.00,128.00,151.33,0.44,-1,-1,-1
18,22,510.33,101.08,80.00,77.58,0.42,-1,-1,-1
18,23,0.00,304.00,149.83,190.00,0.42,-1,-1,-1
19,10,593.00,138.00,89.67,71.00,0.47,-1,-1,-1
19,20,294.50,142.67,117.50,81.67,0.50,-1,-1,-1
19,21,1152.00,566.00,128.00,151.33,0.44,-1,-1,-1
19,22,509.33,97.08,81.33,81.92,0.40,-1,-1,-1
19,23,0.00,303.83,149.83,190.17,0.42,-1,-1,-1
20,10,602.33,143.50,117.67,82.00,0.50,-1,-1,-1
20,22,343.00,184.67,139.33,141.67,0.48,-1,-1,-1
20,24,928.00,187.17,98.67,79.33,0.50,-1,-1,-1
20,25,319.67,144.33,100.00,80.67,0.50,-1,-1,-1
20,26,493.67,119.17,90.67,72.00,0.47,-1,-1,-1
20,27,586.67,70.17,57.33,40.33,0.43,-1,-1,-1
21,10,602.67,143.42,116.00,81.75,0.51,-1,-1,-1
21,22,343.33,184.67,138.67,141.67,0.48,-1,-1,-1
21,24,928.00,187.17,97.33,79.33,0.50,-1,-1,-1
21,25,319.67,144.42,100.00,80.58,0.50,-1,-1,-1
21,26,493.67,119.17,91.33,72.00,0.48,-1,-1,-1
21,27,586.67,70.04,57.33,40.38,0.43,-1,-1,-1
22,10,637.67,164.00,148.33,82.67,0.49,-1,-1,-1
22,28,441.33,113.33,94.67,68.67,0.47,-1,-1,-1
22,29,855.33,93.42,54.67,44.50,0.45,-1,-1,-1
22,30,298.00,235.67,175.33,178.67,0.45,-1,-1,-1
23,10,638.00,164.00,149.33,82.67,0.49,-1,-1,-1
23,28,442.33,113.42,93.33,68.58,0.48,-1,-1,-1
23,29,855.33,93.33,54.67,44.67,0.45,-1,-1,-1
23,30,298.67,236.00,174.67,174.00,0.44,-1,-1,-1
24,28,1.58,298.83,209.42,192.50,0.45,-1,-1,-1
24,29,859.33,97.17,49.33,45.50,0.42,-1,-1,-1
24,33,816.67,204.17,221.33,95.33,0.47,-1,-1,-1
25,29,846.00,74.92,37.33,37.17,0.26,-1,-1,-1
25,34,1004.67,229.67,220.00,92.00,0.43,-1,-1,-1
36,35,832.00,288.67,150.67,132.00,0.48,-1,-1,-1
36,36,895.33,141.50,96.00,91.00,0.40,-1,-1,-1
37,35,832.00,288.67,150.67,132.00,0.48,-1,-1,-1
37,36,896.67,142.00,94.67,90.33,0.41,-1,-1,-1
38,37,834.67,73.33,50.67,42.17,0.40,-1,-1,-1
39,37,836.00,73.29,49.33,42.38,0.37,-1,-1,-1
40,38,965.33,257.00,144.00,118.33,0.49,-1,-1,-1
40,39,1106.67,541.67,172.00,175.67,0.45,-1,-1,-1
41,38,965.33,257.00,144.00,118.33,0.49,-1,-1,-1
41,39,1106.67,541.67,172.00,175.67,0.45,-1,-1,-1
42,38,860.67,105.00,57.33,52.33,0.34,-1,-1,-1
42,40,46.42,255.33,172.58,134.00,0.48,-1,-1,-1
42,41,916.00,298.83,180.00,147.17,0.45,-1,-1,-1
42,42,832.67,137.83,80.00,57.83,0.41,-1,-1,-1
43,38,861.33,104.83,56.00,52.33,0.39,-1,-1,-1
43,40,46.42,255.33,172.58,134.00,0.48,-1,-1,-1
43,41,916.00,298.67,180.00,147.33,0.45,-1,-1,-1
43,42,833.33,137.92,78.67,57.75,0.43,-1,-1,-1
44,38,830.00,54.75,32.00,30.50,0.06,-1,-1,-1
45,38,826.00,54.58,37.33,36.33,0.38,-1,-1,-1
46,43,766.00,41.42,33.33,31.83,0.43,-1,-1,-1
47,43,766.00,44.75,33.33,27.58,0.41,-1,-1,-1
70,44,519.33,84.75,56.00,45.33,0.51,-1,-1,-1
71,44,513.00,88.17,57.33,45.33,0.50,-1,-1,-1
72,44,510.67,88.58,58.67,45.83,0.51,-1,-1,-1
73,44,510.67,88.58,58.67,45.83,0.51,-1,-1,-1
74,44,511.33,89.67,58.00,45.83,0.50,-1,-1,-1
75,44,509.33,89.17,58.67,46.00,0.51,-1,-1,-1
76,44,509.33,89.08,58.67,46.17,0.51,-1,-1,-1
77,44,509.33,89.17,58.67,46.00,0.51,-1,-1,-1
78,44,510.00,89.50,58.67,45.67,0.51,-1,-1,-1
