1,1,505.67,90.00,66.00,46.50,0.51,-1,-1,-1
1,2,603.00,88.58,60.00,57.83,0.51,-1,-1,-1
1,3,558.00,65.50,48.00,40.00,0.49,-1,-1,-1
1,4,917.33,64.88,40.00,28.04,0.48,-1,-1,-1
1,5,665.33,38.27,34.67,33.15,0.47,-1,-1,-1
1,6,950.67,78.33,45.33,42.00,0.43,-1,-1,-1
2,1,505.33,90.00,66.00,46.50,0.51,-1,-1,-1
2,2,602.67,88.58,60.67,57.83,0.51,-1,-1,-1
2,3,558.00,65.50,48.00,40.00,0.49,-1,-1,-1
2,4,917.33,64.83,41.33,28.08,0.48,-1,-1,-1
2,5,665.00,38.12,35.00,33.25,0.47,-1,-1,-1
2,6,950.67,78.33,45.33,42.00,0.43,-1,-1,-1
3,1,496.33,93.83,68.00,49.33,0.51,-1,-1,-1
3,2,591.67,96.83,64.67,61.50,0.51,-1,-1,-1
3,3,556.67,65.29,49.33,40.04,0.50,-1,-1,-1
3,4,918.00,64.88,40.00,28.12,0.48,-1,-1,-1
3,5,659.67,43.62,37.67,35.00,0.48,-1,-1,-1
3,6,950.67,78.42,45.33,42.17,0.42,-1,-1,-1
4,1,475.67,102.92,73.33,54.00,0.51,-1,-1,-1
4,2,572.33,110.67,72.67,69.67,0.50,-1,-1,-1
4,3,556.00,65.12,50.00,40.71,0.49,-1,-1,-1
4,4,917.33,64.92,41.33,28.00,0.48,-1,-1,-1
4,5,655.33,47.04,40.00,36.79,0.48,-1,-1,-1
4,6,950.67,78.58,45.33,41.83,0.44,-1,-1,-1
5,1,438.00,118.67,86.67,61.33,0.51,-1,-1,-1
5,2,541.00,133.00,85.33,84.00,0.52,-1,-1,-1
5,3,554.00,65.67,51.33,40.83,0.51,-1,-1,-1
5,4,917.33,64.96,41.33,27.96,0.48,-1,-1,-1
5,5,650.67,51.33,42.00,38.33,0.49,-1,-1,-1
5,6,951.33,78.54,44.00,41.96,0.43,-1,-1,-1
6,1,372.33,145.83,106.67,75.33,0.51,-1,-1,-1
6,2,487.67,170.67,110.67,108.00,0.51,-1,-1,-1
6,3,548.33,69.00,52.67,41.33,0.51,-1,-1,-1
6,4,917.33,64.92,40.00,28.08,0.47,-1,-1,-1
6,5,645.33,55.62,45.33,40.71,0.50,-1,-1,-1
6,6,951.33,78.54,44.00,42.38,0.41,-1,-1,-1
7,1,251.17,196.33,147.50,104.00,0.51,-1,-1,-1
7,2,376.00,242.83,168.00,168.50,0.48,-1,-1,-1
7,3,536.67,73.58,56.00,44.00,0.51,-1,-1,-1
7,4,917.33,64.92,40.00,28.17,0.47,-1,-1,-1
7,5,637.33,62.54,49.33,43.96,0.51,-1,-1,-1
7,6,951.33,78.54,44.00,42.38,0.40,-1,-1,-1
7,7,576.67,48.71,46.67,40.46,0.43,-1,-1,-1
8,1,0.25,304.67,240.42,176.00,0.49,-1,-1,-1
8,3,522.00,79.46,60.67,47.04,0.51,-1,-1,-1
8,4,916.67,64.92,41.33,28.08,0.48,-1,-1,-1
8,5,624.33,72.08,54.67,49.67,0.51,-1,-1,-1
8,6,951.33,78.67,44.00,42.00,0.38,-1,-1,-1
8,7,573.67,48.08,48.67,42.58,0.47,-1,-1,-1
8,8,88.67,480.67,303.67,236.00,0.43,-1,-1,-1
9,3,498.33,88.67,67.33,50.50,0.51,-1,-1,-1
9,4,916.67,64.92,41.33,28.08,0.48,-1,-1,-1
9,5,606.00,85.17,62.00,57.67,0.51,-1,-1,-1
9,6,951.33,78.46,44.00,42.04,0.39,-1,-1,-1
9,7,569.00,50.67,52.00,42.42,0.45,-1,-1,-1
9,9,630.67,33.10,25.33,25.15,0.42,-1,-1,-1
10,3,460.33,101.50,78.00,57.50,0.52,-1,-1,-1
10,4,917.33,64.96,41.33,28.12,0.48,-1,-1,-1
10,5,579.00,104.50,73.33,69.50,0.51,-1,-1,-1
10,6,951.33,78.58,44.00,42.00,0.41,-1,-1,-1
10,7,560.33,56.46,52.67,43.04,0.47,-1,-1,-1
10,9,629.67,33.29,26.67,24.42,0.42,-1,-1,-1
11,3,402.67,120.50,92.67,67.83,0.50,-1,-1,-1
11,4,917.33,65.00,41.33,28.00,0.48,-1,-1,-1
11,5,532.00,132.67,95.33,88.33,0.51,-1,-1,-1
11,6,951.33,78.62,44.00,42.04,0.38,-1,-1,-1
11,7,543.33,64.00,56.67,46.83,0.50,-1,-1,-1
11,9,629.33,33.38,26.67,24.58,0.41,-1,-1,-1
11,10,576.00,52.00,40.00,31.67,0.44,-1,-1,-1
11,11,608.67,40.83,31.33,28.50,0.44,-1,-1,-1
12,3,313.50,152.08,117.50,85.58,0.51,-1,-1,-1
12,4,916.67,64.92,41.33,28.08,0.48,-1,-1,-1
12,5,451.67,180.33,131.33,126.33,0.49,-1,-1,-1
12,6,951.33,78.38,44.00,42.38,0.37,-1,-1,-1
