1,1,516.67,80.08,61.33,48.83,0.51,-1,-1,-1
1,2,607.33,70.33,63.33,65.67,0.50,-1,-1,-1
1,3,560.67,62.46,50.00,46.21,0.48,-1,-1,-1
1,4,646.00,61.71,42.00,38.29,0.46,-1,-1,-1
1,5,450.67,59.42,33.33,35.33,0.43,-1,-1,-1
1,6,587.67,54.58,37.33,27.75,0.40,-1,-1,-1
2,1,513.67,81.12,62.00,49.38,0.51,-1,-1,-1
2,2,607.33,70.58,63.33,65.67,0.50,-1,-1,-1
2,3,559.00,62.46,52.00,46.38,0.48,-1,-1,-1
2,4,645.67,61.96,42.33,38.12,0.46,-1,-1,-1
2,5,450.67,59.42,33.33,35.33,0.43,-1,-1,-1
2,6,587.67,54.54,37.33,28.00,0.41,-1,-1,-1
3,1,501.67,87.42,65.33,50.83,0.51,-1,-1,-1
3,2,604.00,73.33,64.67,66.17,0.50,-1,-1,-1
3,3,554.33,62.54,55.33,46.13,0.49,-1,-1,-1
3,4,644.33,62.96,42.33,38.38,0.46,-1,-1,-1
3,5,451.33,59.33,32.67,35.42,0.41,-1,-1,-1
3,6,588.00,54.50,37.33,28.50,0.43,-1,-1,-1
4,1,474.33,98.83,72.00,58.50,0.51,-1,-1,-1
4,2,591.67,80.08,70.67,72.17,0.51,-1,-1,-1
4,3,551.67,63.50,56.67,46.67,0.49,-1,-1,-1
4,4,640.67,64.75,44.67,39.67,0.47,-1,-1,-1
4,5,451.33,59.29,32.67,35.46,0.40,-1,-1,-1
4,6,587.67,54.54,37.33,29.46,0.42,-1,-1,-1
5,1,424.67,120.17,87.33,69.00,0.51,-1,-1,-1
5,2,567.67,95.08,82.00,84.25,0.50,-1,-1,-1
5,3,543.00,67.79,60.00,47.04,0.50,-1,-1,-1
5,4,634.00,69.00,48.00,41.33,0.48,-1,-1,-1
5,5,451.00,59.33,32.67,35.17,0.39,-1,-1,-1
5,6,584.00,54.58,42.67,34.25,0.39,-1,-1,-1
6,1,327.67,160.67,119.33,93.67,0.50,-1,-1,-1
6,2,519.00,124.92,104.00,107.08,0.51,-1,-1,-1
6,3,524.33,75.92,66.67,50.83,0.50,-1,-1,-1
6,4,621.33,77.46,53.33,45.71,0.50,-1,-1,-1
6,5,451.33,59.38,32.00,35.21,0.42,-1,-1,-1
6,6,578.33,56.08,46.00,35.83,0.47,-1,-1,-1
6,7,1072.00,431.67,206.67,210.00,0.44,-1,-1,-1
7,1,108.42,248.50,197.58,163.17,0.48,-1,-1,-1
7,2,412.00,183.17,159.33,161.50,0.48,-1,-1,-1
7,3,491.00,90.00,76.67,59.83,0.51,-1,-1,-1
7,4,602.33,90.92,60.67,52.17,0.51,-1,-1,-1
7,5,451.33,59.42,32.00,35.25,0.38,-1,-1,-1
7,6,567.33,59.92,51.33,38.42,0.49,-1,-1,-1
7,8,982.67,282.50,154.67,116.17,0.51,-1,-1,-1
8,3,433.00,112.42,95.33,74.92,0.50,-1,-1,-1
8,4,574.67,111.75,70.00,61.92,0.51,-1,-1,-1
8,5,451.00,59.42,32.67,35.17,0.35,-1,-1,-1
8,6,551.33,67.38,56.00,41.96,0.49,-1,-1,-1
8,9,934.67,198.67,101.33,82.67,0.51,-1,-1,-1
8,10,1007.33,391.67,241.33,186.00,0.46,-1,-1,-1
8,11,106.25,332.00,313.75,294.00,0.43,-1,-1,-1
9,3,322.83,152.50,135.50,111.67,0.50,-1,-1,-1
9,4,528.00,143.50,90.67,82.67,0.51,-1,-1,-1
9,5,451.33,59.50,32.00,35.17,0.36,-1,-1,-1
9,6,525.67,79.46,64.67,47.54,0.50,-1,-1,-1
9,12,904.67,150.17,76.00,63.33,0.50,-1,-1,-1
9,13,886.00,223.83,126.67,94.00,0.50,-1,-1,-1
9,14,1132.00,662.67,148.00,57.33,0.41,-1,-1,-1
10,3,71.92,246.67,239.42,195.33,0.47,-1,-1,-1
10,4,430.00,213.00,136.00,130.00,0.48,-1,-1,-1
10,5,451.33,59.42,32.00,35.33,0.35,-1,-1,-1
10,6,483.33,97.50,78.67,57.00,0.47,-1,-1,-1
10,15,884.00,118.42,61.33,50.58,0.50,-1,-1,-1
10,16,818.00,139.58,81.33,61.58,0.49,-1,-1,-1
10,17,944.00,315.83,177.33,144.17,0.48,-1,-1,-1
11,4,151.75,434.67,272.92,242.67,0.45,-1,-1,-1
11,5,451.33,59.42,32.00,35.33,0.29,-1,-1,-1
11,6,413.33,126.50,100.67,71.67,0.51,-1,-1,-1
11,18,856.67,181.50,100.00,83.33,0.49,-1,-1,-1
11,19,866.67,94.83,53.33,42.67,0.48,-1,-1,-1
11,20,783.33,93.83,58.67,44.33,0.46,-1,-1,-1
11,21,169.83,377.67,260.17,260.00,0.41,-1,-1,-1
12,5,451.33,59.42,32.00,35.33,0.33,-1,-1,-1
12,6,277.50,176.00,152.17,112.67,0.47,-1,-1,-1
12,22,804.67,115.00,66.67,56.17,0.47,-1,-1,-1
12,23,855.33,76.92,44.00,36.67,0.47,-1,-1,-1
12,24,773.33,63.92,42.67,34.17,0.46,-1,-1,-1
13,5,451.00,59.42,32.67,35.25,0.38,-1,-1,-1
13,24,778.00,77.08,46.67,41.17,0.48,-1,-1,-1
13,25,1.42,299.67,237.58,210.67,0.47,-1,-1,-1
13,26,844.00,63.21,38.67,32.21,0.46,-1,-1,-1
13,27,768.67,43.83,33.33,26.83,0.43,-1,-1,-1
14,5,451.33,59.42,32.00,35.25,0.38,-1,-1,-1
14,24,768.00,31.10,26.67,20.90,0.26,-1,-1,-1
14,27,769.33,52.33,34.67,31.83,0.47,-1,-1,-1
14,28,1019.33,386.00,248.00,198.67,0.48,-1,-1,-1
14,29,836.00,51.83,34.67,28.67,0.44,-1,-1,-1
15,5,451.33,59.46,32.00,35.12,0.37,-1,-1,-1
15,30,891.33,189.50,114.67,92.00,0.50,-1,-1,-1
15,31,766.00,35.75,28.00,25.58,0.42,-1,-1,-1
15,32,828.00,42.21,32.00,25.92,0.41,-1,-1,-1
16,5,451.33,59.42,32.00,35.08,0.37,-1,-1,-1
16,33,826.00,114.58,73.33,57.75,0.50,-1,-1,-1
17,5,451.33,59.33,32.67,35.25,0.37,-1,-1,-1
17,34,791.33,74.08,52.00,46.00,0.46,-1,-1,-1
18,5,451.33,59.33,32.67,35.25,0.37,-1,-1,-1
19,5,451.33,59.42,32.67,35.17,0.41,-1,-1,-1
19,35,1045.33,364.33,221.33,185.33,0.47,-1,-1,-1
19,36,770.67,34.88,32.00,26.92,0.43,-1,-1,-1
20,5,451.33,59.42,32.67,35.17,0.41,-1,-1,-1
20,37,938.00,208.33,118.67,96.00,0.51,-1,-1,-1
21,5,451.33,59.33,32.67,35.33,0.41,-1,-1,-1
21,38,887.33,140.83,78.67,65.33,0.51,-1,-1,-1
21,39,1154.67,538.00,125.33,179.33,0.45,-1,-1,-1
22,5,451.33,59.29,32.67,35.29,0.41,-1,-1,-1
22,40,859.33,102.92,57.33,49.17,0.51,-1,-1,-1
22,41,976.67,267.17,162.67,131.83,0.47,-1,-1,-1
23,5,451.00,59.42,32.67,35.33,0.39,-1,-1,-1
23,42,908.00,165.08,96.00,80.08,0.50,-1,-1,-1
23,43,842.67,77.42,45.33,40.50,0.49,-1,-1,-1
24,5,451.33,59.46,32.67,35.21,0.40,-1,-1,-1
24,44,871.33,113.67,66.67,57.67,0.50,-1,-1,-1
24,45,996.00,325.00,201.33,173.33,0.49,-1,-1,-1
24,46,831.33,60.38,38.67,33.62,0.47,-1,-1,-1
25,5,451.33,59.42,32.67,35.25,0.39,-1,-1,-1
25,47,898.67,180.33,105.33,95.00,0.51,-1,-1,-1
25,48,847.33,83.17,53.33,44.50,0.49,-1,-1,-1
25,49,821.33,47.33,34.67,27.83,0.45,-1,-1,-1
26,5,451.33,59.38,32.67,35.29,0.40,-1,-1,-1
26,50,838.00,116.17,72.00,64.17,0.51,-1,-1,-1
26,51,832.67,62.33,42.67,35.50,0.47,-1,-1,-1
27,5,451.33,59.42,32.67,35.25,0.39,-1,-1,-1
27,52,800.67,79.79,54.67,48.54,0.49,-1,-1,-1
27,53,1125.33,562.00,154.67,156.00,0.47,-1,-1,-1
27,54,822.00,46.83,34.67,30.17,0.42,-1,-1,-1
28,5,451.33,59.42,32.67,35.25,0.40,-1,-1,-1
28,55,780.00,55.50,40.00,39.17,0.48,-1,-1,-1
28,56,967.33,290.33,161.33,126.00,0.47,-1,-1,-1
29,5,450.33,59.50,33.33,34.92,0.37,-1,-1,-1
29,57,890.00,173.50,94.67,75.67,0.50,-1,-1,-1
29,58,771.33,39.42,32.00,32.42,0.43,-1,-1,-1
30,5,450.33,59.54,33.33,34.96,0.37,-1,-1,-1
30,59,834.00,114.17,66.67,51.00,0.51,-1,-1,-1
31,5,451.33,59.46,32.67,35.38,0.39,-1,-1,-1
31,60,800.00,77.33,48.00,37.83,0.49,-1,-1,-1
32,5,451.33,59.42,32.67,35.33,0.39,-1,-1,-1
32,61,780.67,52.00,37.33,30.83,0.45,-1,-1,-1
33,5,450.67,59.62,33.33,34.71,0.39,-1,-1,-1
34,5,450.67,59.62,33.33,34.71,0.38,-1,-1,-1
35,5,451.33,59.33,32.67,35.42,0.36,-1,-1,-1
36,5,451.33,59.38,32.67,35.38,0.36,-1,-1,-1
36,62,1012.67,413.33,264.00,220.67,0.48,-1,-1,-1
37,5,451.33,59.58,32.67,34.50,0.34,-1,-1,-1
37,63,879.33,198.50,120.00,99.33,0.50,-1,-1,-1
38,5,451.33,59.58,32.67,34.50,0.33,-1,-1,-1
38,64,823.33,119.67,74.67,64.00,0.49,-1,-1,-1
39,5,451.67,59.25,32.67,35.33,0.38,-1,-1,-1
